year,contract_month,client_segment_id,customer_type_id,entity_id,family_id,counterpart_id,contract_collateral_type,local_curr_orig_risk_amount,euribor_12m_pct,euribor_3m_pct,tedr_pct,spread_pct,spread_pct_real,ref_pct,m_freq,inflation_rate,gdp_growth,unemployment_rate,euribor_ref_pct,log_importe,euribor_sq,tedr_pred_pct
2016,10,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,246114.03,-0.069,,2.0171,2.068,2.068,-0.069,12,-0.2,2.4,18.71,-0.069,12.413554307248944,0.0047610000000000005,-0.7427943588197987
2016,6,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,2794.37,-0.028,,21.13,19.351,19.351,-0.028000000000000004,12,-0.2,2.87,20.06,-0.028,7.935719756076498,0.0007840000000000001,-1.1365355775914896
2016,10,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,103623.32,,-0.309,2.7194,3.004,3.004,-0.309,3,-0.2,2.4,18.71,-0.309,11.548527330293025,0.095481,-0.7427943588197987
2016,8,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,4177.22,-0.048,,21.1074,19.352,19.352,-0.048,12,-0.2,2.74,19.37,-0.048,8.337640597503768,0.002304,-1.0276284319737883
2016,12,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),12827990.44,,-0.316,1.5961,1.904,1.904,-0.316,3,-0.2,2.4,18.71,-0.316,16.36714017250466,0.099856,-0.7427943588197987
2016,11,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,40604.56,,-0.313,2.6287,2.919,2.919,-0.313,3,-0.2,2.4,18.71,-0.313,10.61166028202641,0.097969,-0.7427943588197987
2016,10,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,5462.81,-0.069,,21.1384,19.399,19.399,-0.069,12,-0.2,2.4,18.71,-0.069,8.605901627586,0.0047610000000000005,-0.7427943588197987
2016,5,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,7042.76,-0.013,,7.6467,7.404,7.404,-0.013,12,-0.2,2.87,20.06,-0.013,8.859897397485392,0.000169,-1.1365355775914896
2016,2,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,369599.63,-0.008,,2.0274,2.017,2.017,-0.008,12,-0.2,3.67,20.43,-0.008,12.820178323293668,6.4e-05,-1.8067333967773465
2016,10,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,291246.46,-0.069,,2.0171,2.068,2.068,-0.069,12,-0.2,2.4,18.71,-0.069,12.581928562793976,0.0047610000000000005,-0.7427943588197987
2016,7,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,367226.79,-0.056,,1.9821,2.02,2.02,-0.05600000000000001,12,-0.2,2.74,19.37,-0.056,12.813737615692709,0.0031360000000000003,-1.0276284319737883
2016,8,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,2014.36,-0.048,,21.1074,19.352,19.352,-0.048,12,-0.2,2.74,19.37,-0.048,7.608553118472605,0.002304,-1.0276284319737883
2016,11,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),7491473.33,,-0.313,1.6196,1.924,1.924,-0.313,3,-0.2,2.4,18.71,-0.313,15.829276175909374,0.097969,-0.7427943588197987
2016,2,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,4735.08,-0.008,,20.9659,19.194,19.194,-0.008,12,-0.2,3.67,20.43,-0.008,8.462965068313068,6.4e-05,-1.8067333967773465
2016,4,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,136814.86,-0.01,,2.0853,2.076,2.076,-0.01,12,-0.2,2.87,20.06,-0.01,11.826391213123081,0.0001,-1.1365355775914896
2016,9,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),13940153.77,,-0.302,1.842,2.133,2.133,-0.302,3,-0.2,2.74,19.37,-0.302,16.450284065817517,0.091204,-1.0276284319737883
2016,2,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),13376231.23,,-0.184,1.7159,1.89,1.89,-0.184,3,-0.2,3.67,20.43,-0.184,16.408989975848492,0.033856,-1.8067333967773465
2016,4,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,66631.09,,-0.249,3.1593,3.376,3.376,-0.249,3,-0.2,2.87,20.06,-0.249,11.106941572316629,0.062001,-1.1365355775914896
2016,4,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,3032.3,-0.01,,20.9646,19.195,19.195,-0.01,12,-0.2,2.87,20.06,-0.01,8.017406414765464,0.0001,-1.1365355775914896
2016,11,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,4797.29,-0.074,,21.0468,19.328,19.328,-0.074,12,-0.2,2.4,18.71,-0.074,8.476014883423876,0.005475999999999999,-0.7427943588197987
2016,4,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,3970.45,-0.01,,20.9646,19.195,19.195,-0.01,12,-0.2,2.87,20.06,-0.01,8.286886546292312,0.0001,-1.1365355775914896
2016,1,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,31070.62,,-0.146,3.5166,3.622,3.622,-0.146,3,-0.2,3.67,20.43,-0.146,10.344050141356124,0.021315999999999998,-1.8067333967773465
2016,6,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,2109.67,-0.028,,21.13,19.351,19.351,-0.028000000000000004,12,-0.2,2.87,20.06,-0.028,7.654760711611394,0.0007840000000000001,-1.1365355775914896
2016,6,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,73342.94,,-0.268,2.6659,2.911,2.911,-0.268,3,-0.2,2.87,20.06,-0.268,11.202915162571195,0.07182400000000001,-1.1365355775914896
2016,6,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,4864.32,-0.028,,21.13,19.351,19.351,-0.028000000000000004,12,-0.2,2.87,20.06,-0.028,8.48988776840763,0.0007840000000000001,-1.1365355775914896
2016,1,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,316137.89,0.042,,2.045,1.984,1.984,0.042,12,-0.2,3.67,20.43,0.042,12.663936921322547,0.0017640000000000002,-1.8067333967773465
2016,3,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,2423.73,-0.012,,20.9454,19.18,19.18,-0.012,12,-0.2,3.67,20.43,-0.012,7.793475456966617,0.000144,-1.8067333967773465
2016,10,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,138141.01,-0.069,,2.0171,2.068,2.068,-0.069,12,-0.2,2.4,18.71,-0.069,11.836037492993166,0.0047610000000000005,-0.7427943588197987
2016,6,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,4654.95,-0.028,,21.13,19.351,19.351,-0.028000000000000004,12,-0.2,2.87,20.06,-0.028,8.445901250521997,0.0007840000000000001,-1.1365355775914896
2016,3,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,41663.47,,-0.229,3.2384,3.433,3.433,-0.22899999999999998,3,-0.2,3.67,20.43,-0.229,10.63740400622658,0.052441,-1.8067333967773465
2016,10,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,17415.86,-0.069,,7.7037,7.513,7.513,-0.069,12,-0.2,2.4,18.71,-0.069,9.765193981575807,0.0047610000000000005,-0.7427943588197987
2016,5,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,20783.27,,-0.257,3.0142,3.241,3.241,-0.257,3,-0.2,2.87,20.06,-0.257,9.941951729588126,0.066049,-1.1365355775914896
2016,11,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,33886.89,-0.074,,7.0099,6.868,6.868,-0.074,12,-0.2,2.4,18.71,-0.074,10.430813002409085,0.005475999999999999,-0.7427943588197987
2016,6,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,390148.44,-0.028,,1.9876,1.998,1.998,-0.028000000000000004,12,-0.2,2.87,20.06,-0.028,12.874285124198497,0.0007840000000000001,-1.1365355775914896
2016,5,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,29153.68,,-0.257,3.0142,3.241,3.241,-0.257,3,-0.2,2.87,20.06,-0.257,10.280370727777123,0.066049,-1.1365355775914896
2016,6,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,19408.74,-0.028,,7.6647,7.436,7.436,-0.028000000000000004,12,-0.2,2.87,20.06,-0.028,9.873530280916205,0.0007840000000000001,-1.1365355775914896
2016,10,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,9702.03,-0.069,,7.7037,7.513,7.513,-0.069,12,-0.2,2.4,18.71,-0.069,9.18019348684779,0.0047610000000000005,-0.7427943588197987
2016,10,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,1865.8,-0.069,,21.1384,19.399,19.399,-0.069,12,-0.2,2.4,18.71,-0.069,7.531981014075661,0.0047610000000000005,-0.7427943588197987
2016,4,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),6745821.91,,-0.249,1.7687,2.007,2.007,-0.249,3,-0.2,2.87,20.06,-0.249,15.724434043147395,0.062001,-1.1365355775914896
2016,11,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,28898.33,-0.074,,7.0099,6.868,6.868,-0.074,12,-0.2,2.4,18.71,-0.074,10.271573690440782,0.005475999999999999,-0.7427943588197987
2016,6,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,388563.67,-0.028,,1.9876,1.998,1.998,-0.028000000000000004,12,-0.2,2.87,20.06,-0.028,12.870214895683247,0.0007840000000000001,-1.1365355775914896
2016,5,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,22334.77,-0.013,,7.6467,7.404,7.404,-0.013,12,-0.2,2.87,20.06,-0.013,10.013944708231145,0.000169,-1.1365355775914896
2016,3,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,335508.45,-0.012,,1.9838,1.978,1.978,-0.012,12,-0.2,3.67,20.43,-0.012,12.723405401912245,0.000144,-1.8067333967773465
2016,11,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,122128.16,,-0.313,2.6287,2.919,2.919,-0.313,3,-0.2,2.4,18.71,-0.313,11.712834452224508,0.097969,-0.7427943588197987
2016,9,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),6447732.35,,-0.302,1.842,2.133,2.133,-0.302,3,-0.2,2.74,19.37,-0.302,15.679239208405317,0.091204,-1.0276284319737883
2016,1,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,305849.95,0.042,,2.045,1.984,1.984,0.042,12,-0.2,3.67,20.43,0.042,12.630853170763647,0.0017640000000000002,-1.8067333967773465
2016,7,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,26798.37,-0.056,,8.0543,7.827,7.827,-0.05600000000000001,12,-0.2,2.74,19.37,-0.056,10.196133658759956,0.0031360000000000003,-1.0276284319737883
2016,6,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,5165.9,-0.028,,21.13,19.351,19.351,-0.028000000000000004,12,-0.2,2.87,20.06,-0.028,8.55002817450981,0.0007840000000000001,-1.1365355775914896
2016,6,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,8280.34,-0.028,,7.6647,7.436,7.436,-0.028000000000000004,12,-0.2,2.87,20.06,-0.028,9.021760070034105,0.0007840000000000001,-1.1365355775914896
2016,3,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,343683.75,-0.012,,1.9838,1.978,1.978,-0.012,12,-0.2,3.67,20.43,-0.012,12.747480091763348,0.000144,-1.8067333967773465
2016,5,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,178747.55,-0.013,,2.0498,2.044,2.044,-0.013,12,-0.2,2.87,20.06,-0.013,12.09373534863524,0.000169,-1.1365355775914896
2016,8,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),10924767.81,,-0.298,1.3829,1.675,1.675,-0.298,3,-0.2,2.74,19.37,-0.298,16.206543137165955,0.088804,-1.0276284319737883
2016,7,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,347507.57,-0.056,,1.9821,2.02,2.02,-0.05600000000000001,12,-0.2,2.74,19.37,-0.056,12.75854460555339,0.0031360000000000003,-1.0276284319737883
2016,8,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,45752.83,,-0.298,2.7112,2.985,2.985,-0.298,3,-0.2,2.74,19.37,-0.298,10.731030783046686,0.088804,-1.0276284319737883
2016,5,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,57258.85,,-0.257,3.0142,3.241,3.241,-0.257,3,-0.2,2.87,20.06,-0.257,10.955354959018916,0.066049,-1.1365355775914896
2016,1,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,25090.47,0.042,,8.1429,7.812,7.812,0.042,12,-0.2,3.67,20.43,0.042,10.13028322672351,0.0017640000000000002,-1.8067333967773465
2016,12,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,1878.83,-0.08,,20.8385,19.159,19.159,-0.08,12,-0.2,2.4,18.71,-0.08,7.538936626203445,0.0064,-0.7427943588197987
2016,2,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,38667.84,,-0.184,3.3642,3.511,3.511,-0.184,3,-0.2,3.67,20.43,-0.184,10.562789386737395,0.033856,-1.8067333967773465
2016,4,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,10553.51,-0.01,,7.4356,7.204,7.204,-0.01,12,-0.2,2.87,20.06,-0.01,9.264308535708844,0.0001,-1.1365355775914896
2016,12,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,110532.64,-0.08,,1.9144,1.978,1.978,-0.08,12,-0.2,2.4,18.71,-0.08,11.613075187998339,0.0064,-0.7427943588197987
2016,5,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,278253.67,-0.013,,2.0498,2.044,2.044,-0.013,12,-0.2,2.87,20.06,-0.013,12.536292052465054,0.000169,-1.1365355775914896
2016,2,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,4784.18,-0.008,,20.9659,19.194,19.194,-0.008,12,-0.2,3.67,20.43,-0.008,8.47327892073439,6.4e-05,-1.8067333967773465
2016,1,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),13143889.87,,-0.146,1.8116,1.947,1.947,-0.146,3,-0.2,3.67,20.43,-0.146,16.39146763601718,0.021315999999999998,-1.8067333967773465
2016,6,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,129116.27,,-0.268,2.6659,2.911,2.911,-0.268,3,-0.2,2.87,20.06,-0.268,11.76847634015758,0.07182400000000001,-1.1365355775914896
2016,10,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,124166.97,,-0.309,2.7194,3.004,3.004,-0.309,3,-0.2,2.4,18.71,-0.309,11.729390524722847,0.095481,-0.7427943588197987
2016,8,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,8666.16,-0.048,,8.1064,7.868,7.868,-0.048,12,-0.2,2.74,19.37,-0.048,9.067296449792376,0.002304,-1.0276284319737883
2016,3,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,9034.09,-0.012,,7.8874,7.628,7.628,-0.012,12,-0.2,3.67,20.43,-0.012,9.108871164238476,0.000144,-1.8067333967773465
2016,10,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,15173.33,-0.069,,7.7037,7.513,7.513,-0.069,12,-0.2,2.4,18.71,-0.069,9.627360463387916,0.0047610000000000005,-0.7427943588197987
2016,10,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,102117.13,,-0.309,2.7194,3.004,3.004,-0.309,3,-0.2,2.4,18.71,-0.309,11.533885559397707,0.095481,-0.7427943588197987
2016,2,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,111315.87,,-0.184,3.3642,3.511,3.511,-0.184,3,-0.2,3.67,20.43,-0.184,11.620136098104755,0.033856,-1.8067333967773465
2016,3,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,250046.25,-0.012,,1.9838,1.978,1.978,-0.012,12,-0.2,3.67,20.43,-0.012,12.429405178986134,0.000144,-1.8067333967773465
2016,3,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,125484.2,,-0.229,3.2384,3.433,3.433,-0.22899999999999998,3,-0.2,3.67,20.43,-0.229,11.739943102313037,0.052441,-1.8067333967773465
2016,2,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,91917.61,,-0.184,3.3642,3.511,3.511,-0.184,3,-0.2,3.67,20.43,-0.184,11.428658790563219,0.033856,-1.8067333967773465
2016,1,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,1660.82,0.042,,21.0027,19.175,19.175,0.042,12,-0.2,3.67,20.43,0.042,7.415668666301076,0.0017640000000000002,-1.8067333967773465
2016,3,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,282392.29,-0.012,,1.9838,1.978,1.978,-0.012,12,-0.2,3.67,20.43,-0.012,12.551056023695706,0.000144,-1.8067333967773465
2016,6,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,117592.88,,-0.268,2.6659,2.911,2.911,-0.268,3,-0.2,2.87,20.06,-0.268,11.674992272276167,0.07182400000000001,-1.1365355775914896
2016,1,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,73132.74,,-0.146,3.5166,3.622,3.622,-0.146,3,-0.2,3.67,20.43,-0.146,11.200045098759569,0.021315999999999998,-1.8067333967773465
2016,10,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,33167.31,-0.069,,7.7037,7.513,7.513,-0.069,12,-0.2,2.4,18.71,-0.069,10.409350180989819,0.0047610000000000005,-0.7427943588197987
2016,2,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,33143.83,,-0.184,3.3642,3.511,3.511,-0.184,3,-0.2,3.67,20.43,-0.184,10.408642025683609,0.033856,-1.8067333967773465
2016,10,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,5187.76,-0.069,,21.1384,19.399,19.399,-0.069,12,-0.2,2.4,18.71,-0.069,8.554250026611838,0.0047610000000000005,-0.7427943588197987
2016,1,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,114471.0,,-0.146,3.5166,3.622,3.622,-0.146,3,-0.2,3.67,20.43,-0.146,11.64808553058657,0.021315999999999998,-1.8067333967773465
2016,7,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,34291.66,-0.056,,8.0543,7.827,7.827,-0.05600000000000001,12,-0.2,2.74,19.37,-0.056,10.442686616084917,0.0031360000000000003,-1.0276284319737883
2016,8,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,2642.71,-0.048,,21.1074,19.352,19.352,-0.048,12,-0.2,2.74,19.37,-0.048,7.879938512656487,0.002304,-1.0276284319737883
2016,2,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,5505.42,-0.008,,20.9659,19.194,19.194,-0.008,12,-0.2,3.67,20.43,-0.008,8.613669963214708,6.4e-05,-1.8067333967773465
2016,3,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,30351.79,-0.012,,7.8874,7.628,7.628,-0.012,12,-0.2,3.67,20.43,-0.012,10.320643719774925,0.000144,-1.8067333967773465
2016,2,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,100370.4,,-0.184,3.3642,3.511,3.511,-0.184,3,-0.2,3.67,20.43,-0.184,11.516632585101522,0.033856,-1.8067333967773465
2016,1,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,5038.75,0.042,,21.0027,19.175,19.175,0.042,12,-0.2,3.67,20.43,0.042,8.525111756660532,0.0017640000000000002,-1.8067333967773465
2016,2,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,327010.35,-0.008,,2.0274,2.017,2.017,-0.008,12,-0.2,3.67,20.43,-0.008,12.697750158757152,6.4e-05,-1.8067333967773465
2016,6,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,25069.85,-0.028,,7.6647,7.436,7.436,-0.028000000000000004,12,-0.2,2.87,20.06,-0.028,10.129461095643391,0.0007840000000000001,-1.1365355775914896
2016,12,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,1655.29,-0.08,,20.8385,19.159,19.159,-0.08,12,-0.2,2.4,18.71,-0.08,7.4123354403862995,0.0064,-0.7427943588197987
2016,11,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,45442.62,,-0.313,2.6287,2.919,2.919,-0.313,3,-0.2,2.4,18.71,-0.313,10.724227715714864,0.097969,-0.7427943588197987
2016,5,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,173995.24,-0.013,,2.0498,2.044,2.044,-0.013,12,-0.2,2.87,20.06,-0.013,12.066788968767781,0.000169,-1.1365355775914896
2016,7,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,1394.47,-0.056,,21.1111,19.363,19.363,-0.05600000000000001,12,-0.2,2.74,19.37,-0.056,7.240986555074213,0.0031360000000000003,-1.0276284319737883
2016,9,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,2193.2,-0.057,,21.0505,19.314,19.314,-0.056999999999999995,12,-0.2,2.74,19.37,-0.057,7.693572794383391,0.003249,-1.0276284319737883
2016,8,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,1109.7,-0.048,,21.1074,19.352,19.352,-0.048,12,-0.2,2.74,19.37,-0.048,7.012745726173074,0.002304,-1.0276284319737883
2016,4,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,393560.77,-0.01,,2.0853,2.076,2.076,-0.01,12,-0.2,2.87,20.06,-0.01,12.882993310377861,0.0001,-1.1365355775914896
2016,5,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,323503.98,-0.013,,2.0498,2.044,2.044,-0.013,12,-0.2,2.87,20.06,-0.013,12.686969786931343,0.000169,-1.1365355775914896
2016,12,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,7606.34,-0.08,,7.1234,6.981,6.981,-0.08,12,-0.2,2.4,18.71,-0.08,8.936868849673516,0.0064,-0.7427943588197987
2016,11,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),8934934.11,,-0.313,1.6196,1.924,1.924,-0.313,3,-0.2,2.4,18.71,-0.313,16.00547944409826,0.097969,-0.7427943588197987
2016,3,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,104042.25,,-0.229,3.2384,3.433,3.433,-0.22899999999999998,3,-0.2,3.67,20.43,-0.229,11.552561957060082,0.052441,-1.8067333967773465
2016,7,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),2708885.5,,-0.295,1.7128,1.998,1.998,-0.295,3,-0.2,2.74,19.37,-0.295,14.812048222810406,0.08702499999999999,-1.0276284319737883
2016,1,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,70229.29,,-0.146,3.5166,3.622,3.622,-0.146,3,-0.2,3.67,20.43,-0.146,11.159534978434017,0.021315999999999998,-1.8067333967773465
