year,contract_month,client_segment_id,customer_type_id,entity_id,family_id,counterpart_id,contract_collateral_type,local_curr_orig_risk_amount,euribor_12m_pct,euribor_3m_pct,tedr_pct,spread_pct,spread_pct_real,ref_pct,m_freq,inflation_rate,gdp_growth,unemployment_rate,euribor_ref_pct,tiene_euribor_12m,tiene_euribor_3m,spread_pred,tin_pred_dec,tedr_pred_pct
2016,7,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,3132.0,-0.056,,21.1111,19.363,19.363,-0.05600000000000001,12,-0.2,2.74,19.37,-0.056,1,0,14.621688159352937,0.14565688159352935,15.578523888592134
2016,2,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,34075.66,-0.008,,7.8929,7.629,7.629,-0.008,12,-0.2,3.67,20.43,-0.008,1,0,4.457353533327783,0.04449353533327784,4.541219457974632
2016,10,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,113345.53,,-0.309,2.7194,3.004,3.004,-0.309,3,-0.2,2.4,18.71,-0.309,0,1,1.211533088567799,0.00902533088567799,0.9052510313496853
2016,1,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,23237.42,0.042,,8.1429,7.812,7.812,0.042,12,-0.2,3.67,20.43,0.042,1,0,4.4692890649628145,0.04511289064962814,4.605746679716627
2016,9,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,3739.47,-0.057,,21.0505,19.314,19.314,-0.056999999999999995,12,-0.2,2.74,19.37,-0.057,1,0,14.567287214125942,0.14510287214125944,15.515276062180682
2016,12,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,137495.33,,-0.316,2.6351,2.928,2.928,-0.316,3,-0.2,2.4,18.71,-0.316,0,1,1.192091792013542,0.008760917920135421,0.8786527385985066
2016,2,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,195974.29,-0.008,,2.0274,2.017,2.017,-0.008,12,-0.2,3.67,20.43,-0.008,1,0,0.4987357687367097,0.004907357687367097,0.4918410403679685
2016,10,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,17454.25,-0.069,,7.7037,7.513,7.513,-0.069,12,-0.2,2.4,18.71,-0.069,1,0,4.502783640970141,0.0443378364097014,4.525003784238613
2016,8,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),5918959.95,,-0.298,1.3829,1.675,1.675,-0.298,3,-0.2,2.74,19.37,-0.298,0,1,1.1958042108330262,0.008978042108330262,0.9004937324557094
2016,6,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),13654170.57,,-0.268,1.6809,1.94,1.94,-0.268,3,-0.2,2.87,20.06,-0.268,0,1,1.181028988632282,0.00913028988632282,0.9158105473791922
2016,6,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,32111.78,-0.028,,7.6647,7.436,7.436,-0.028000000000000004,12,-0.2,2.87,20.06,-0.028,1,0,4.475903746385195,0.04447903746385195,4.539709441888484
2016,12,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,148372.4,-0.08,,1.9144,1.978,1.978,-0.08,12,-0.2,2.4,18.71,-0.08,1,0,0.4975234748818717,0.004175234748818717,0.41832339575891275
2016,3,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,9150.12,-0.012,,7.8874,7.628,7.628,-0.012,12,-0.2,3.67,20.43,-0.012,1,0,4.455094905427906,0.04443094905427906,4.53470096825519
2016,10,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,120295.67,-0.069,,2.0171,2.068,2.068,-0.069,12,-0.2,2.4,18.71,-0.069,1,0,0.5287615643774526,0.004597615643774526,0.46073163094046965
2016,12,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),1602437.79,,-0.316,1.5961,1.904,1.904,-0.316,3,-0.2,2.4,18.71,-0.316,0,1,1.206923984509814,0.008909239845098142,0.8935724221338814
2016,5,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,4127.74,-0.013,,20.9723,19.204,19.204,-0.013,12,-0.2,2.87,20.06,-0.013,1,0,14.63253778389116,0.1461953778389116,15.64003109000578
2016,6,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,92129.35,,-0.268,2.6659,2.911,2.911,-0.268,3,-0.2,2.87,20.06,-0.268,0,1,1.225565527823498,0.00957565527823498,0.9606252188912645
2016,10,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,2819.65,-0.069,,21.1384,19.399,19.399,-0.069,12,-0.2,2.4,18.71,-0.069,1,0,14.565182816051795,0.14496182816051795,15.499179012443264
2016,8,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,320855.09,-0.048,,2.0318,2.061,2.061,-0.048,12,-0.2,2.74,19.37,-0.048,1,0,0.5617191625922743,0.005137191625922743,0.5149304657998677
2016,7,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,312474.25,-0.056,,1.9821,2.02,2.02,-0.05600000000000001,12,-0.2,2.74,19.37,-0.056,1,0,0.5632739877670996,0.005072739877670996,0.5084550662081355
2016,5,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,162792.48,-0.013,,2.0498,2.044,2.044,-0.013,12,-0.2,2.87,20.06,-0.013,1,0,0.5789778646714997,0.005659778646714997,0.5674483588333779
2016,11,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,28087.87,,-0.313,2.6287,2.919,2.919,-0.313,3,-0.2,2.4,18.71,-0.313,0,1,1.2056826212935805,0.008926826212935807,0.8953415301790502
2016,5,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,1917.01,-0.013,,20.9723,19.204,19.204,-0.013,12,-0.2,2.87,20.06,-0.013,1,0,14.60865616827149,0.14595656168271492,15.612749735874697
2016,3,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,99472.62,,-0.229,3.2384,3.433,3.433,-0.22899999999999998,3,-0.2,3.67,20.43,-0.229,0,1,1.1821702708751136,0.009531702708751135,0.9562019234526486
2016,7,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,76603.78,,-0.295,2.824,3.093,3.093,-0.295,3,-0.2,2.74,19.37,-0.295,0,1,1.2253645491376006,0.009303645491376007,0.9332527923899159
2016,4,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,116761.13,-0.01,,2.0853,2.076,2.076,-0.01,12,-0.2,2.87,20.06,-0.01,1,0,0.5779083397323865,0.005679083397323865,0.5693888902648991
2016,4,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,1474.42,-0.01,,20.9646,19.195,19.195,-0.01,12,-0.2,2.87,20.06,-0.01,1,0,14.607562143185467,0.1459756214318547,15.614926824865005
2016,2,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,28988.72,-0.008,,7.8929,7.629,7.629,-0.008,12,-0.2,3.67,20.43,-0.008,1,0,4.46372656976357,0.044557265697635705,4.547857489416773
2016,10,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),3765262.2,,-0.309,1.5528,1.854,1.854,-0.309,3,-0.2,2.4,18.71,-0.309,0,1,1.1618416228563315,0.008528416228563315,0.855268383060559
2016,4,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,64217.54,,-0.249,3.1593,3.376,3.376,-0.249,3,-0.2,2.87,20.06,-0.249,0,1,1.2322715664828052,0.009832715664828053,0.9864978306518779
2016,7,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,118107.4,,-0.295,2.824,3.093,3.093,-0.295,3,-0.2,2.74,19.37,-0.295,0,1,1.223174140140936,0.00928174140140936,0.9310487925102695
2016,6,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,25202.72,-0.028,,7.6647,7.436,7.436,-0.028000000000000004,12,-0.2,2.87,20.06,-0.028,1,0,4.494215392516841,0.0446621539251684,4.558783285482293
2016,11,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,107456.28,,-0.313,2.6287,2.919,2.919,-0.313,3,-0.2,2.4,18.71,-0.313,0,1,1.2282554966443717,0.009152554966443717,0.9180506450314319
2016,11,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,1385.2,-0.074,,21.0468,19.328,19.328,-0.074,12,-0.2,2.4,18.71,-0.074,1,0,14.559639653159131,0.14485639653159132,15.487147667736934
2016,8,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,339627.62,-0.048,,2.0318,2.061,2.061,-0.048,12,-0.2,2.74,19.37,-0.048,1,0,0.5682593266511264,0.005202593266511264,0.5215016909941417
2016,4,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,212545.2,-0.01,,2.0853,2.076,2.076,-0.01,12,-0.2,2.87,20.06,-0.01,1,0,0.583117547886032,0.005731175478860319,0.5746254058770717
2016,2,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),12395552.94,,-0.184,1.7159,1.89,1.89,-0.184,3,-0.2,3.67,20.43,-0.184,0,1,1.1751277009657008,0.00991127700965701,0.9944057540257623
2016,5,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,26924.51,-0.013,,7.6467,7.404,7.404,-0.013,12,-0.2,2.87,20.06,-0.013,1,0,4.515443292949741,0.04502443292949741,4.59652852240191
2016,9,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,24242.2,-0.057,,7.9795,7.759,7.759,-0.056999999999999995,12,-0.2,2.74,19.37,-0.057,1,0,4.501056444444445,0.04444056444444445,4.535702406699049
2016,11,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),5020082.45,,-0.313,1.6196,1.924,1.924,-0.313,3,-0.2,2.4,18.71,-0.313,0,1,1.2038730780829077,0.008908730780829075,0.8935212129083325
2016,10,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,13752.44,-0.069,,7.7037,7.513,7.513,-0.069,12,-0.2,2.4,18.71,-0.069,1,0,4.492749875097126,0.04423749875097126,4.514555076695337
2016,12,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),6636332.69,,-0.316,1.5961,1.904,1.904,-0.316,3,-0.2,2.4,18.71,-0.316,0,1,1.202227226565316,0.00886227226565316,0.8888478001545908
2016,2,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,75038.03,,-0.184,3.3642,3.511,3.511,-0.184,3,-0.2,3.67,20.43,-0.184,0,1,1.301043624739031,0.01117043624739031,1.1212080752779796
2016,2,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,304931.23,-0.008,,2.0274,2.017,2.017,-0.008,12,-0.2,3.67,20.43,-0.008,1,0,0.49331309600203727,0.004853130960020373,0.48639405960710924
2016,4,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,93843.84,-0.01,,2.0853,2.076,2.076,-0.01,12,-0.2,2.87,20.06,-0.01,1,0,0.5503808912530824,0.005403808912530824,0.5417212883618294
2016,10,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,24776.37,-0.069,,7.7037,7.513,7.513,-0.069,12,-0.2,2.4,18.71,-0.069,1,0,4.472668681096681,0.044036686810966806,4.49364630991449
2016,6,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,85597.4,,-0.268,2.6659,2.911,2.911,-0.268,3,-0.2,2.87,20.06,-0.268,0,1,1.2322960442236066,0.009642960442236066,0.9673989214152634
2016,2,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,2862.28,-0.008,,20.9659,19.194,19.194,-0.008,12,-0.2,3.67,20.43,-0.008,1,0,14.431612528252968,0.1442361252825297,15.416388587578545
2016,7,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),4571706.42,,-0.295,1.7128,1.998,1.998,-0.295,3,-0.2,2.74,19.37,-0.295,0,1,1.1824744603612758,0.008874744603612759,0.8901024189190254
2016,4,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,1770.87,-0.01,,20.9646,19.195,19.195,-0.01,12,-0.2,2.87,20.06,-0.01,1,0,14.60425126584059,0.1459425126584059,15.611145018133211
2016,5,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,308891.78,-0.013,,2.0498,2.044,2.044,-0.013,12,-0.2,2.87,20.06,-0.013,1,0,0.582690706665848,0.00569690706665848,0.5711805725081565
2016,7,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),7149205.56,,-0.295,1.7128,1.998,1.998,-0.295,3,-0.2,2.74,19.37,-0.295,0,1,1.1693152827629878,0.008743152827629878,0.8768658488470304
2016,11,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),2549864.78,,-0.313,1.6196,1.924,1.924,-0.313,3,-0.2,2.4,18.71,-0.313,0,1,1.2104477207735505,0.008974477207735504,0.9001351059065188
2016,1,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,3663.93,0.042,,21.0027,19.175,19.175,0.042,12,-0.2,3.67,20.43,0.042,1,0,14.423704901879335,0.14465704901879334,15.464402238765107
2016,4,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,43696.59,,-0.249,3.1593,3.376,3.376,-0.249,3,-0.2,2.87,20.06,-0.249,0,1,1.2236326511266382,0.009746326511266383,0.9778024427425924
2016,5,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,11420.19,-0.013,,7.6467,7.404,7.404,-0.013,12,-0.2,2.87,20.06,-0.013,1,0,4.507314743124522,0.04494314743124522,4.588058437096021
2016,5,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,2691.91,-0.013,,20.9723,19.204,19.204,-0.013,12,-0.2,2.87,20.06,-0.013,1,0,14.615080143462965,0.14602080143462967,15.620087635073453
2016,2,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,115468.36,-0.008,,2.0274,2.017,2.017,-0.008,12,-0.2,3.67,20.43,-0.008,1,0,0.47571343418509593,0.004677134341850959,0.46871736895937044
2016,1,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),12507467.72,,-0.146,1.8116,1.947,1.947,-0.146,3,-0.2,3.67,20.43,-0.146,0,1,1.121941796203796,0.00975941796203796,0.9791201136055694
2016,2,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,23247.19,-0.008,,7.8929,7.629,7.629,-0.008,12,-0.2,3.67,20.43,-0.008,1,0,4.469851814962815,0.04461851814962815,4.554237790426874
2016,9,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,255546.18,-0.057,,2.0362,2.074,2.074,-0.056999999999999995,12,-0.2,2.74,19.37,-0.057,1,0,0.5192529646503822,0.004622529646503821,0.46323357986872704
2016,9,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),2330211.86,,-0.302,1.842,2.133,2.133,-0.302,3,-0.2,2.74,19.37,-0.302,0,1,1.1721760680777769,0.008701760680777769,0.8727025297569746
2016,9,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,156013.2,-0.057,,2.0362,2.074,2.074,-0.056999999999999995,12,-0.2,2.74,19.37,-0.057,1,0,0.5369167135516986,0.004799167135516986,0.4809737556575655
2016,5,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,3176.78,-0.013,,20.9723,19.204,19.204,-0.013,12,-0.2,2.87,20.06,-0.013,1,0,14.621393099408976,0.14608393099408978,15.62729913649381
2016,10,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,168241.76,-0.069,,2.0171,2.068,2.068,-0.069,12,-0.2,2.4,18.71,-0.069,1,0,0.5340007306457156,0.004650007306457156,0.46599304621488535
2016,7,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,34094.58,-0.056,,8.0543,7.827,7.827,-0.05600000000000001,12,-0.2,2.74,19.37,-0.056,1,0,4.490652987068487,0.044346529870684874,4.525909126810523
2016,7,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,184987.97,-0.056,,1.9821,2.02,2.02,-0.05600000000000001,12,-0.2,2.74,19.37,-0.056,1,0,0.5697224184437508,0.005137224184437509,0.5149337370164764
2016,2,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,14968.63,-0.008,,7.8929,7.629,7.629,-0.008,12,-0.2,3.67,20.43,-0.008,1,0,4.463386715395716,0.04455386715395716,4.5475034939305825
2016,11,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),13421121.41,,-0.313,1.6196,1.924,1.924,-0.313,3,-0.2,2.4,18.71,-0.313,0,1,1.2125991794055617,0.008995991794055618,0.9022994714117605
2016,3,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,269481.32,-0.012,,1.9838,1.978,1.978,-0.012,12,-0.2,3.67,20.43,-0.012,1,0,0.5049322921881686,0.0049293229218816854,0.49404748711789903
2016,7,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,3585.19,-0.056,,21.1111,19.363,19.363,-0.05600000000000001,12,-0.2,2.74,19.37,-0.056,1,0,14.627579476535752,0.1457157947653575,15.585251507355302
2016,7,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,147269.74,,-0.295,2.824,3.093,3.093,-0.295,3,-0.2,2.74,19.37,-0.295,0,1,1.2119871157266509,0.009169871157266508,0.9197928560824797
2016,8,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,18936.73,-0.048,,8.1064,7.868,7.868,-0.048,12,-0.2,2.74,19.37,-0.048,1,0,4.536609305971806,0.04488609305971805,4.582113651391739
2016,2,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,133041.52,-0.008,,2.0274,2.017,2.017,-0.008,12,-0.2,3.67,20.43,-0.008,1,0,0.49429226043945135,0.004862922604394513,0.4873775932880742
2016,3,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,16321.47,-0.012,,7.8874,7.628,7.628,-0.012,12,-0.2,3.67,20.43,-0.012,1,0,4.467198333999334,0.044551983339993335,4.547307274580636
2016,6,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,102162.12,-0.028,,1.9876,1.998,1.998,-0.028000000000000004,12,-0.2,2.87,20.06,-0.028,1,0,0.5522947440669352,0.005242947440669352,0.5255564702281834
2016,7,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),12785013.01,,-0.295,1.7128,1.998,1.998,-0.295,3,-0.2,2.74,19.37,-0.295,0,1,1.203784701530495,0.00908784701530495,0.9115404468128308
2016,10,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,2443.97,-0.069,,21.1384,19.399,19.399,-0.069,12,-0.2,2.4,18.71,-0.069,1,0,14.559162362005841,0.1449016236200584,15.492308622387752
2016,4,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,152277.05,-0.01,,2.0853,2.076,2.076,-0.01,12,-0.2,2.87,20.06,-0.01,1,0,0.5798141089631557,0.005698141089631556,0.5713046208344785
2016,4,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,145175.37,,-0.249,3.1593,3.376,3.376,-0.249,3,-0.2,2.87,20.06,-0.249,0,1,1.2160194917291258,0.009670194917291257,0.9701399299268498
2016,2,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,137807.84,,-0.184,3.3642,3.511,3.511,-0.184,3,-0.2,3.67,20.43,-0.184,0,1,1.2590351424716282,0.010750351424716283,1.0788920792142775
2016,6,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,387983.7,-0.028,,1.9876,1.998,1.998,-0.028000000000000004,12,-0.2,2.87,20.06,-0.028,1,0,0.578966116297153,0.00550966116297153,0.5523595813284876
2016,7,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,97135.6,-0.056,,1.9821,2.02,2.02,-0.05600000000000001,12,-0.2,2.74,19.37,-0.056,1,0,0.5409852141589346,0.004849852141589347,0.4860647166565979
2016,1,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,126433.61,,-0.146,3.5166,3.622,3.622,-0.146,3,-0.2,3.67,20.43,-0.146,0,1,1.2530898250113112,0.011070898250113112,1.1111803435108314
2016,2,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,26923.51,-0.008,,7.8929,7.629,7.629,-0.008,12,-0.2,3.67,20.43,-0.008,1,0,4.468068660117659,0.044600686601176595,4.5523803480111535
2016,1,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,138421.59,0.042,,2.045,1.984,1.984,0.042,12,-0.2,3.67,20.43,0.042,1,0,0.4668980770422389,0.005088980770422389,0.5100867356402139
2016,4,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),2163985.09,,-0.249,1.7687,2.007,2.007,-0.249,3,-0.2,2.87,20.06,-0.249,0,1,1.1702906076584232,0.009212906076584232,0.9241227584550815
2016,11,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),2239654.03,,-0.313,1.6196,1.924,1.924,-0.313,3,-0.2,2.4,18.71,-0.313,0,1,1.206683984509814,0.00893683984509814,0.8963488649442297
2016,12,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,20366.06,-0.08,,7.1234,6.981,6.981,-0.08,12,-0.2,2.4,18.71,-0.08,1,0,4.173454259965526,0.04093454259965526,4.1711342886847635
2016,6,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,140286.88,,-0.268,2.6659,2.911,2.911,-0.268,3,-0.2,2.87,20.06,-0.268,0,1,1.218930143564219,0.00950930143564219,0.9539475554900312
2016,7,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,60304.26,,-0.295,2.824,3.093,3.093,-0.295,3,-0.2,2.74,19.37,-0.295,0,1,1.2258593789374306,0.009308593789374306,0.9337506969149034
2016,9,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),6480515.24,,-0.302,1.842,2.133,2.133,-0.302,3,-0.2,2.74,19.37,-0.302,0,1,1.1539993866678548,0.008519993866678548,0.8544213538095979
2016,10,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),5357677.4,,-0.309,1.5528,1.854,1.854,-0.309,3,-0.2,2.4,18.71,-0.309,0,1,1.1693731900701634,0.008603731900701635,0.8628430223218686
2016,8,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,102587.15,,-0.298,2.7112,2.985,2.985,-0.298,3,-0.2,2.74,19.37,-0.298,0,1,1.2079094564249158,0.009099094564249158,0.91267203065859
2016,7,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,314242.78,-0.056,,1.9821,2.02,2.02,-0.05600000000000001,12,-0.2,2.74,19.37,-0.056,1,0,0.5632739877670996,0.005072739877670996,0.5084550662081355
2016,2,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,1714.35,-0.008,,20.9659,19.194,19.194,-0.008,12,-0.2,3.67,20.43,-0.008,1,0,14.438519614833053,0.14430519614833054,15.424266062143065
2016,11,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,201194.67,-0.074,,1.9716,2.028,2.028,-0.074,12,-0.2,2.4,18.71,-0.074,1,0,0.49313967942732634,0.0041913967942732635,0.4199458087882135
