year,contract_month,client_segment_id,customer_type_id,entity_id,family_id,counterpart_id,contract_collateral_type,local_curr_orig_risk_amount,euribor_12m_pct,euribor_3m_pct,tedr_pct,spread_pct_real,ref_pct,m_freq,euribor_ref_pct,tiene_euribor_12m,tiene_euribor_3m,spread_pred,tin_pred_dec,tedr_pred_pct
2016,1,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,138752.76,0.042,,2.045,1.984,0.042,12,0.042,1,0,0.5893000000000008,0.006313000000000009,0.6331298472573188
2016,10,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,84663.21,,-0.309,2.7194,3.004,-0.309,3,-0.309,0,1,1.2100100000000003,0.009010100000000004,0.9037187725005502
2016,2,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,29145.53,,-0.184,3.3642,3.511,-0.184,3,-0.184,0,1,1.3752700000000007,0.011912700000000007,1.1960066753767373
2016,4,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,3747.12,-0.01,,20.9646,19.195,-0.01,12,-0.01,1,0,14.94795999999999,0.14937959999999992,16.004347585073162
2016,8,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,72919.77,,-0.298,2.7112,2.985,-0.298,3,-0.298,0,1,1.2208099999999988,0.009228099999999989,0.9256515048572389
2016,3,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,36036.98,,-0.229,3.2384,3.433,-0.22899999999999998,3,-0.229,0,1,1.1966099999999997,0.009676099999999997,0.970734252386074
2016,3,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,126819.34,,-0.229,3.2384,3.433,-0.22899999999999998,3,-0.229,0,1,1.1937499999999996,0.009647499999999996,0.9678558008894278
2016,7,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,5561.27,-0.056,,21.1111,19.363,-0.05600000000000001,12,-0.056,1,0,14.934999999999967,0.14878999999999967,15.936810397626001
2016,2,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),6450254.32,,-0.184,1.7159,1.89,-0.184,3,-0.184,0,1,1.1272800000000003,0.009432800000000003,0.9462490324131378
2016,11,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,4104.97,-0.074,,21.0468,19.328,-0.074,12,-0.074,1,0,14.909079999999987,0.14835079999999987,15.886524576109995
2016,6,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,133760.67,,-0.268,2.6659,2.911,-0.268,3,-0.268,0,1,1.2448599999999983,0.009768599999999983,0.9800443040282714
2016,12,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),4465949.78,,-0.316,1.5961,1.904,-0.316,3,-0.316,0,1,1.2021599999999995,0.008861599999999996,0.888780175830961
2016,4,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,78576.4,,-0.249,3.1593,3.376,-0.249,3,-0.249,0,1,1.2513799999999988,0.010023799999999989,1.0057329490924305
2016,7,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,22794.94,-0.056,,8.0543,7.827,-0.05600000000000001,12,-0.056,1,0,4.634000000000011,0.04578000000000011,4.675289970753105
2016,7,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),10672251.56,,-0.295,1.7128,1.998,-0.295,3,-0.295,0,1,1.1830999999999992,0.008880999999999991,0.8907316663431697
2016,1,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,22532.04,0.042,,8.1429,7.812,0.042,12,0.042,1,0,4.675999999999995,0.047179999999999944,4.821371786813078
2016,11,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,37473.4,,-0.313,2.6287,2.919,-0.313,3,-0.313,0,1,1.2176400000000005,0.009046400000000007,0.9073706537409798
2016,3,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,27753.53,-0.012,,7.8874,7.628,-0.012,12,-0.012,1,0,4.675999999999995,0.046639999999999945,4.765003818537128
2016,12,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,5803.67,-0.08,,20.8385,19.159,-0.08,12,-0.08,1,0,14.909079999999987,0.14829079999999986,15.879656480796234
2016,6,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),9907005.23,,-0.268,1.6809,1.94,-0.268,3,-0.268,0,1,1.111000000000001,0.00843000000000001,0.8453710488040889
2016,6,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,258749.78,-0.028,,1.9876,1.998,-0.028000000000000004,12,-0.028,1,0,0.5700000000000002,0.005420000000000002,0.5433484475025674
2016,7,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,364325.08,-0.056,,1.9821,2.02,-0.05600000000000001,12,-0.056,1,0,0.5170000000000009,0.004610000000000009,0.46197530299312284
2016,1,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,140137.57,,-0.146,3.5166,3.622,-0.146,3,-0.146,0,1,1.31138,0.0116538,1.169912897054881
2016,2,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,59418.12,,-0.184,3.3642,3.511,-0.184,3,-0.184,0,1,1.3752700000000007,0.011912700000000007,1.1960066753767373
2016,9,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,11350.11,-0.057,,7.9795,7.759,-0.056999999999999995,12,-0.057,1,0,4.786999999999992,0.04729999999999992,4.833901776818106
2016,1,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,1991.75,0.042,,21.0027,19.175,0.042,12,0.042,1,0,14.94795999999999,0.1498995999999999,16.063942196283975
2016,5,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,113024.86,,-0.257,3.0142,3.241,-0.257,3,-0.257,0,1,1.251679999999999,0.009946799999999988,0.997981605914533
2016,1,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,326047.23,0.042,,2.045,1.984,0.042,12,0.042,1,0,0.5888600000000007,0.006308600000000007,0.6326872951975648
2016,2,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,229051.14,-0.008,,2.0274,2.017,-0.008,12,-0.008,1,0,0.5885900000000007,0.005805900000000007,0.5821374661299838
2016,11,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,21342.18,-0.074,,7.0099,6.868,-0.074,12,-0.074,1,0,4.007999999999996,0.03933999999999996,4.0057141894114245
2016,10,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,101889.38,-0.069,,2.0171,2.068,-0.069,12,-0.069,1,0,0.5174300000000008,0.004484300000000009,0.4493528090687926
2016,10,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,26314.02,-0.069,,7.7037,7.513,-0.069,12,-0.069,1,0,4.786999999999992,0.047179999999999916,4.821371786813078
2016,4,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,87951.23,,-0.249,3.1593,3.376,-0.249,3,-0.249,0,1,1.2513799999999988,0.010023799999999989,1.0057329490924305
2016,6,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,149670.18,,-0.268,2.6659,2.911,-0.268,3,-0.268,0,1,1.214499999999999,0.00946499999999999,0.9494893479949029
2016,1,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,104746.8,,-0.146,3.5166,3.622,-0.146,3,-0.146,0,1,1.3144300000000002,0.011684300000000003,1.1729866702686609
2016,6,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,92599.22,,-0.268,2.6659,2.911,-0.268,3,-0.268,0,1,1.2489999999999981,0.00980999999999998,0.9842113665782692
2016,11,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,77879.16,,-0.313,2.6287,2.919,-0.313,3,-0.313,0,1,1.2183600000000006,0.009053600000000005,0.9080950042932079
2017,8,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),12199165.35,,-0.329,1.5828,1.904,-0.329,3,-0.329,0,1,1.1678700000000004,0.008388700000000004,0.841217862609045
2017,9,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,3346.23,-0.168,,20.8114,19.224,-0.168,12,-0.168,1,0,14.909079999999987,0.14741079999999987,15.77896727436161
2017,5,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,78219.63,,-0.329,2.4782,2.787,-0.329,3,-0.329,0,1,1.2530599999999987,0.009240599999999988,0.9269092119924549
2017,1,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,108653.58,,-0.326,2.7148,3.017,-0.326,3,-0.326,0,1,1.3128400000000002,0.009868400000000001,0.9900897366826866
2017,9,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,146966.84,,-0.329,2.4231,2.733,-0.329,3,-0.329,0,1,1.18625,0.0085725,0.8597019251112448
2017,4,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,122821.77,,-0.33,2.5608,2.869,-0.33,3,-0.33,0,1,1.2500799999999987,0.009200799999999988,0.9229047088033626
2017,9,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,304173.67,-0.168,,1.9693,2.12,-0.168,12,-0.168,1,0,0.5178800000000009,0.0034988000000000085,0.35044161905832816
2017,10,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,346991.14,-0.18,,1.9602,2.123,-0.18,12,-0.18,1,0,0.5174300000000008,0.0033743000000000085,0.3379523432185838
2017,6,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),8296623.31,,-0.33,1.7253,2.045,-0.33,3,-0.33,0,1,1.111000000000001,0.0078100000000000105,0.783034967702001
2017,12,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,3607.06,-0.19,,20.7966,19.233,-0.19,12,-0.19,1,0,14.909079999999987,0.14719079999999984,15.75380750705635
2017,2,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),6154511.34,,-0.329,1.4816,1.803,-0.329,3,-0.329,0,1,1.1272800000000003,0.007982800000000003,0.8004060539528179
2017,7,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,5262.65,-0.154,,20.8813,19.269,-0.154,12,-0.154,1,0,14.934999999999967,0.14780999999999966,15.824633616913752
2017,4,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,3396.86,-0.119,,20.7123,19.091,-0.11899999999999998,12,-0.119,1,0,14.94795999999999,0.1482895999999999,15.879519122695784
2017,7,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,304236.05,-0.154,,1.9386,2.076,-0.154,12,-0.154,1,0,0.5170000000000009,0.003630000000000009,0.3636045506388852
2017,9,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,168810.71,-0.168,,1.9693,2.12,-0.168,12,-0.168,1,0,0.5178800000000009,0.0034988000000000085,0.35044161905832816
2017,5,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,145019.02,-0.127,,1.928,2.038,-0.127,12,-0.127,1,0,0.5970000000000009,0.004700000000000008,0.471013781319396
2017,2,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),14672513.62,,-0.329,1.4816,1.803,-0.329,3,-0.329,0,1,1.1272800000000003,0.007982800000000003,0.8004060539528179
2017,9,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,31355.92,-0.168,,7.818,7.719,-0.168,12,-0.168,1,0,4.786999999999992,0.04618999999999992,4.718051738553375
2017,10,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),10653749.74,,-0.33,1.6208,1.942,-0.33,3,-0.33,0,1,1.1602000000000003,0.008302000000000004,0.8324995593942175
2017,7,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,312479.56,-0.154,,1.9386,2.076,-0.154,12,-0.154,1,0,0.5170000000000009,0.003630000000000009,0.3636045506388852
2017,9,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,26634.7,-0.168,,7.818,7.719,-0.168,12,-0.168,1,0,4.786999999999992,0.04618999999999992,4.718051738553375
2017,1,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),3135547.9,,-0.326,1.5511,1.869,-0.326,3,-0.326,0,1,1.0911599999999997,0.007651599999999996,0.7671132252634383
2017,3,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,4078.13,-0.11,,20.7888,19.147,-0.11,12,-0.11,1,0,14.94795999999999,0.14837959999999992,15.889821394399783
2017,10,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,3429.74,-0.18,,20.7955,19.222,-0.18,12,-0.18,1,0,14.909079999999987,0.14729079999999986,15.76524314355705
2017,11,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,15522.51,-0.189,,7.0657,7.036,-0.189,12,-0.189,1,0,4.007999999999996,0.03818999999999995,3.8865610584029042
2017,1,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,18449.06,-0.094,,7.719,7.553,-0.094,12,-0.094,1,0,4.675999999999995,0.045819999999999944,4.679461145790187
2017,6,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,176028.64,-0.149,,1.921,2.053,-0.149,12,-0.149,1,0,0.5702700000000003,0.004212700000000002,0.42208434947714757
2017,10,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),6257233.92,,-0.33,1.6208,1.942,-0.33,3,-0.33,0,1,1.1620600000000003,0.008320600000000004,0.8343698796823062
2017,11,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,73079.02,,-0.329,2.3602,2.671,-0.329,3,-0.329,0,1,1.2183600000000006,0.008893600000000007,0.8919991427329466
2017,7,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),12042292.94,,-0.33,1.5571,1.879,-0.33,3,-0.33,0,1,1.1810399999999992,0.008510399999999991,0.8534565131681715
2017,11,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),4793308.22,,-0.329,1.6723,1.992,-0.329,3,-0.329,0,1,1.2007199999999996,0.008717199999999996,0.8742554392551449
2017,7,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,7756.28,-0.154,,7.5072,7.415,-0.154,12,-0.154,1,0,4.634000000000011,0.04480000000000011,4.573143763123433
2017,4,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,10756.95,-0.119,,7.5823,7.45,-0.11899999999999998,12,-0.119,1,0,4.675999999999995,0.04556999999999995,4.653393801331496
2017,6,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,229205.07,-0.149,,1.921,2.053,-0.149,12,-0.149,1,0,0.5700000000000002,0.004210000000000002,0.4218133053371709
2017,5,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,24356.14,-0.127,,7.6841,7.553,-0.127,12,-0.127,1,0,4.673999999999993,0.045469999999999934,4.642968529753921
2017,4,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,223647.91,-0.119,,1.9216,2.024,-0.11899999999999998,12,-0.119,1,0,0.5885900000000007,0.004695900000000007,0.47060201221309494
2017,5,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,2206.85,-0.127,,20.7426,19.125,-0.127,12,-0.127,1,0,14.96199999999999,0.14834999999999993,15.886432999051458
2017,11,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,2030.22,-0.189,,20.738,19.183,-0.189,12,-0.189,1,0,14.909079999999987,0.14720079999999985,15.754951024106578
2017,1,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,80221.98,-0.094,,1.9925,2.069,-0.094,12,-0.094,1,0,0.5893000000000008,0.004953000000000009,0.49642594132730533
2017,3,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,358279.24,-0.11,,1.938,2.031,-0.11,12,-0.11,1,0,0.5886400000000007,0.004786400000000007,0.47969142179704605
2017,12,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),9283472.26,,-0.328,1.5112,1.832,-0.328,3,-0.328,0,1,1.2021599999999995,0.008741599999999995,0.8767096597384727
2017,12,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,2153.06,-0.19,,20.7966,19.233,-0.19,12,-0.19,1,0,14.909079999999987,0.14719079999999984,15.75380750705635
2017,8,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,4655.54,-0.156,,20.8709,19.262,-0.156,12,-0.156,1,0,14.909079999999987,0.14753079999999985,15.792692896581695
2017,11,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),4437485.48,,-0.329,1.6723,1.992,-0.329,3,-0.329,0,1,1.2007199999999996,0.008717199999999996,0.8742554392551449
2017,5,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,143446.13,-0.127,,1.928,2.038,-0.127,12,-0.127,1,0,0.5970000000000009,0.004700000000000008,0.471013781319396
2017,9,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_VARIABLE,INMUEBLES,221214.14,-0.168,,1.9693,2.12,-0.168,12,-0.168,1,0,0.5178800000000009,0.0034988000000000085,0.35044161905832816
2017,3,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,22641.42,,-0.329,2.5323,2.84,-0.329,3,-0.329,0,1,1.1966099999999997,0.008676099999999997,0.8701215758955883
2017,12,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,34574.62,-0.19,,7.2444,7.204,-0.19,12,-0.19,1,0,4.0432,0.038532,3.9219830837498915
2017,4,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,29515.37,-0.119,,7.5823,7.45,-0.11899999999999998,12,-0.119,1,0,4.675999999999995,0.04556999999999995,4.653393801331496
2017,11,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,32480.96,-0.189,,7.0657,7.036,-0.189,12,-0.189,1,0,4.007999999999996,0.03818999999999995,3.8865610584029042
2017,6,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,4668.02,-0.149,,20.8994,19.279,-0.149,12,-0.149,1,0,14.926809999999968,0.1477780999999997,15.82098382082815
2017,7,CORPORATIVO,JU,BANCA E INVERSION/MAYORISTA,SINDICA,PRESTAMO SINDICADO,MOBILIARIA(ACCIONES/FONDO),11126000.03,,-0.33,1.5571,1.879,-0.33,3,-0.33,0,1,1.1830999999999992,0.00853099999999999,0.8555282315473534
2017,7,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,110592.12,-0.154,,1.9386,2.076,-0.154,12,-0.154,1,0,0.5170000000000009,0.003630000000000009,0.3636045506388852
2017,8,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,57333.78,,-0.329,2.4425,2.752,-0.329,3,-0.329,0,1,1.2208099999999988,0.00891809999999999,0.894463710545712
2017,6,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,22503.42,-0.149,,7.3531,7.265,-0.149,12,-0.149,1,0,4.61420000000001,0.0446520000000001,4.5577255450908405
2017,12,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,80031.51,,-0.328,2.3327,2.643,-0.328,3,-0.328,0,1,1.1616999999999993,0.008336999999999994,0.836018998477539
2017,10,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,347112.91,-0.18,,1.9602,2.123,-0.18,12,-0.18,1,0,0.5174300000000008,0.0033743000000000085,0.3379523432185838
2017,8,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,18263.07,-0.156,,7.6676,7.567,-0.156,12,-0.156,1,0,4.786999999999992,0.04630999999999992,4.730570406833312
2017,10,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,20289.48,-0.18,,7.7938,7.709,-0.18,12,-0.18,1,0,4.786999999999992,0.04606999999999992,4.705534441971593
2017,3,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,4897.27,-0.11,,20.7888,19.147,-0.11,12,-0.11,1,0,14.94795999999999,0.14837959999999992,15.889821394399783
2017,8,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,111491.11,,-0.329,2.4425,2.752,-0.329,3,-0.329,0,1,1.220309999999999,0.00891309999999999,0.893960734263044
2017,9,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,72159.43,,-0.329,2.4231,2.733,-0.329,3,-0.329,0,1,1.1944099999999995,0.008654099999999996,0.867908848728427
2017,12,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,33661.21,-0.19,,7.2444,7.204,-0.19,12,-0.19,1,0,4.0432,0.038532,3.9219830837498915
2017,12,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,104818.03,,-0.328,2.3327,2.643,-0.328,3,-0.328,0,1,1.1603099999999993,0.008323099999999993,0.8346212685809817
2017,8,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,18538.75,-0.156,,7.6676,7.567,-0.156,12,-0.156,1,0,4.786999999999992,0.04630999999999992,4.730570406833312
2017,2,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,38699.67,,-0.329,2.5601,2.868,-0.329,3,-0.329,0,1,1.3752700000000007,0.010462700000000007,1.0499231783459795
2017,6,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,53120.58,,-0.33,2.4119,2.723,-0.33,3,-0.33,0,1,1.2489999999999981,0.00918999999999998,0.9218180779687613
2017,4,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,23176.27,,-0.33,2.5608,2.869,-0.33,3,-0.33,0,1,1.2513799999999988,0.009213799999999987,0.9242127007085488
2017,12,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,1693.1,-0.19,,20.7966,19.233,-0.19,12,-0.19,1,0,14.909079999999987,0.14719079999999984,15.75380750705635
2017,1,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,129368.49,,-0.326,2.7148,3.017,-0.326,3,-0.326,0,1,1.31272,0.0098672,0.9899689459603733
2017,8,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,23312.91,-0.156,,7.6676,7.567,-0.156,12,-0.156,1,0,4.786999999999992,0.04630999999999992,4.730570406833312
2017,6,PARTICULARES,PERSONA F,BANCO COMERCIAL,HIPOTECAS,TIPO_FIJO,INMUEBLES,168265.69,-0.149,,1.921,2.053,-0.149,12,-0.149,1,0,0.5702700000000003,0.004212700000000002,0.42208434947714757
2017,6,PARTICULARES,PERSONA F,BANCO COMERCIAL,TARJETA,TARJETA_CLASICA,NINGUNO,3109.2,-0.149,,20.8994,19.279,-0.149,12,-0.149,1,0,14.926809999999968,0.1477780999999997,15.82098382082815
2017,1,PYMES,JU,BANCO COMERCIAL,COMERC,LINEA DE CREDITO,PERSONAL,112207.64,,-0.326,2.7148,3.017,-0.326,3,-0.326,0,1,1.3128400000000002,0.009868400000000001,0.9900897366826866
2017,1,PARTICULARES,PERSONA F,FINANCIERA DE CONSUMO,PRESTAMOS,PRESTAMO_PERSONAL,PERSONAL,19210.0,-0.094,,7.719,7.553,-0.094,12,-0.094,1,0,4.675999999999995,0.045819999999999944,4.679461145790187
